person_id,frame_idx,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,pred_LightGBM,pred_SVR,pred_SVR_lt100,pred_lightgbm_best_fold,pred_light_lt100,pred_light_NB,weight_gt
franciska_a,78,52244,42130,228863,124720,123806,57479,55241,47251,44519,26130,75.4,84.2,76.1,76.2,76.0,69.7,79
franciska_a,79,52321,42072,228968,124693,123695,57451,55357,47223,44518,26181,75.4,84.2,76.1,76.2,76.0,69.7,79
franciska_a,80,52331,42167,228926,125049,123620,57515,55335,46990,44563,26138,75.4,84.2,76.0,76.6,76.0,69.7,79
franciska_a,81,52341,42080,228940,124961,121813,57557,55322,47559,44490,26158,75.5,83.6,75.5,62.7,76.0,69.6,79
franciska_a,82,52341,42061,228926,125255,121875,57688,55314,47679,44598,26152,75.5,83.8,75.6,62.7,76.0,69.7,79
franciska_a,83,52361,41868,228968,125290,121525,57697,55357,48108,44653,26102,75.5,83.7,75.6,62.3,76.1,69.7,79
franciska_a,84,52516,41917,228982,125352,122151,57743,55563,47940,44645,26088,75.8,84.1,75.8,63.1,76.1,69.8,79
franciska_a,85,52447,42284,228975,125467,122701,57721,55663,46989,44627,25987,75.8,84.1,75.7,74.4,76.1,69.8,79
franciska_a,86,52408,42389,228982,125471,123056,57726,55732,46570,44609,26016,75.8,84.1,75.7,74.4,76.1,69.7,79
franciska_a,87,52407,42562,229086,125532,122892,57761,55749,46151,44627,26015,75.8,84.0,75.5,74.4,76.1,69.7,79
franciska_a,88,52428,42543,229247,125577,121902,57887,55796,46355,44655,26051,75.8,83.7,75.3,63.1,76.1,69.7,79
franciska_a,89,52494,42735,229353,125794,121844,58074,55792,45702,44673,26094,75.7,83.6,75.1,63.1,76.1,69.7,79
franciska_a,90,52486,42659,229416,125883,123016,58188,55706,46010,44718,26109,75.7,84.2,75.6,74.4,76.1,69.7,79
franciska_a,91,52447,42618,229353,125701,122243,58105,55654,45898,44736,26159,75.7,83.8,75.3,63.1,76.1,69.7,79
franciska_a,92,52457,42591,229233,125742,122261,58056,55736,46365,44725,26123,75.8,84.0,75.4,62.9,76.1,69.7,79
